"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
146097,10,"English (American)","WG","Second","Asian","Female",NA,"E0130",TRUE,FALSE,"Marchman","Graduate","comprehension",86,TRUE,"All Data",1071,"All Data (n = 1071)"
146098,10,"English (American)","WG","First","Asian","Male",NA,"E0132",TRUE,FALSE,"Marchman","Some College","comprehension",42,TRUE,"All Data",1071,"All Data (n = 1071)"
146099,10,"English (American)","WG","Second","Black","Male",NA,"E0184",TRUE,FALSE,"Marchman","Some College","comprehension",40,TRUE,"All Data",1071,"All Data (n = 1071)"
146100,10,"English (American)","WG","First","Black","Female",NA,"E0208",TRUE,FALSE,"Marchman","Graduate","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146101,10,"English (American)","WG","First","Black","Male",NA,"E0230",TRUE,FALSE,"Marchman","College","comprehension",25,TRUE,"All Data",1071,"All Data (n = 1071)"
146102,10,"English (American)","WG","Sixth","Hispanic","Female",NA,"E0237",TRUE,FALSE,"Marchman","Some Secondary","comprehension",10,TRUE,"All Data",1071,"All Data (n = 1071)"
146103,10,"English (American)","WG","Third","Black","Male",NA,"E0243",TRUE,FALSE,"Marchman","College","comprehension",4,TRUE,"All Data",1071,"All Data (n = 1071)"
146104,11,"English (American)","WG","First","Asian","Female",NA,"E0254",TRUE,FALSE,"Marchman","College","comprehension",51,TRUE,"All Data",1071,"All Data (n = 1071)"
146105,10,"English (American)","WG","Third","Black","Female",NA,"E0259",TRUE,FALSE,"Marchman","Secondary","comprehension",40,TRUE,"All Data",1071,"All Data (n = 1071)"
146106,10,"English (American)","WG","Third","Black","Male",NA,"E0260",TRUE,FALSE,"Marchman","Graduate","comprehension",17,TRUE,"All Data",1071,"All Data (n = 1071)"
146107,10,"English (American)","WG","First","Black","Male",NA,"E0355",TRUE,FALSE,"Marchman","Some College","comprehension",125,TRUE,"All Data",1071,"All Data (n = 1071)"
146108,10,"English (American)","WG","First","Asian","Male",NA,"E0389",TRUE,FALSE,"Marchman","College","comprehension",30,TRUE,"All Data",1071,"All Data (n = 1071)"
146109,10,"English (American)","WG","First","Asian","Male",NA,"E0413",TRUE,FALSE,"Marchman","College","comprehension",104,TRUE,"All Data",1071,"All Data (n = 1071)"
146110,10,"English (American)","WG","First","Asian","Female",NA,"E0427",TRUE,FALSE,"Marchman","Some College","comprehension",68,TRUE,"All Data",1071,"All Data (n = 1071)"
146111,10,"English (American)","WG","First","Black","Male",NA,"E0429",TRUE,FALSE,"Marchman","College","comprehension",90,TRUE,"All Data",1071,"All Data (n = 1071)"
146112,10,"English (American)","WG","Sixth","White","Female",NA,"E0431",TRUE,FALSE,"Marchman","Some Secondary","comprehension",109,TRUE,"All Data",1071,"All Data (n = 1071)"
146113,10,"English (American)","WG",NA,"Black","Female",NA,"E0439",TRUE,FALSE,"Marchman","Graduate","comprehension",54,TRUE,"All Data",1071,"All Data (n = 1071)"
146114,10,"English (American)","WG","First","Black","Male",NA,"E0457",TRUE,FALSE,"Marchman","Some College","comprehension",40,TRUE,"All Data",1071,"All Data (n = 1071)"
146115,10,"English (American)","WG","First","Asian","Male",NA,"E0484",TRUE,FALSE,"Marchman","College","comprehension",14,TRUE,"All Data",1071,"All Data (n = 1071)"
146116,10,"English (American)","WG","Third","White","Female",NA,"E0504",TRUE,FALSE,"Marchman","Some Secondary","comprehension",48,TRUE,"All Data",1071,"All Data (n = 1071)"
146117,10,"English (American)","WG","First","Black","Male",NA,"E0559",TRUE,FALSE,"Marchman","Some College","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146118,10,"English (American)","WG","Second","White","Male",NA,"E0569",TRUE,FALSE,"Marchman","Some Secondary","comprehension",39,TRUE,"All Data",1071,"All Data (n = 1071)"
146119,10,"English (American)","WG","Third","Black","Male",NA,"E0619",TRUE,FALSE,"Marchman","Secondary","comprehension",26,TRUE,"All Data",1071,"All Data (n = 1071)"
146120,10,"English (American)","WG","First","Black","Female",NA,"E0651",TRUE,FALSE,"Marchman","Secondary","comprehension",25,TRUE,"All Data",1071,"All Data (n = 1071)"
146121,11,"English (American)","WG","First","White","Female",NA,"E0713",TRUE,FALSE,"Marchman","Some Secondary","comprehension",142,TRUE,"All Data",1071,"All Data (n = 1071)"
146122,10,"English (American)","WG","First","Black","Female",NA,"E0734",TRUE,FALSE,"Marchman","College","comprehension",80,TRUE,"All Data",1071,"All Data (n = 1071)"
146123,10,"English (American)","WG","First","Black","Male",NA,"E0763",TRUE,FALSE,"Marchman","Graduate","comprehension",22,TRUE,"All Data",1071,"All Data (n = 1071)"
146124,10,"English (American)","WG","Third","White","Female",NA,"E0765",TRUE,FALSE,"Marchman","Some Secondary","comprehension",74,TRUE,"All Data",1071,"All Data (n = 1071)"
146125,10,"English (American)","WG","Third","White","Female",NA,"E0766",TRUE,FALSE,"Marchman","Some Secondary","comprehension",74,TRUE,"All Data",1071,"All Data (n = 1071)"
146126,10,"English (American)","WG","First","Asian","Male",NA,"E0789",TRUE,FALSE,"Marchman","College","comprehension",15,TRUE,"All Data",1071,"All Data (n = 1071)"
146127,10,"English (American)","WG","First","Black","Male",NA,"E0797",TRUE,FALSE,"Marchman","College","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146128,10,"English (American)","WG","Second","Asian","Male",NA,"E0866",TRUE,FALSE,"Marchman","Some College","comprehension",84,TRUE,"All Data",1071,"All Data (n = 1071)"
146129,10,"English (American)","WG","First","White","Male",NA,"E0902",TRUE,FALSE,"Marchman","Some Secondary","comprehension",3,TRUE,"All Data",1071,"All Data (n = 1071)"
146130,10,"English (American)","WG","First","Black","Female",NA,"E0971",TRUE,FALSE,"Marchman","Some College","comprehension",1,TRUE,"All Data",1071,"All Data (n = 1071)"
146131,10,"English (American)","WG","First","Asian","Male",NA,"E1047",TRUE,FALSE,"Marchman","Some College","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146132,10,"English (American)","WG","First","Asian","Male",NA,"E1075",TRUE,FALSE,"Marchman","Graduate","comprehension",11,TRUE,"All Data",1071,"All Data (n = 1071)"
146133,10,"English (American)","WG","First","White","Male",NA,"E1077",TRUE,FALSE,"Marchman","Some Secondary","comprehension",93,TRUE,"All Data",1071,"All Data (n = 1071)"
146134,10,"English (American)","WG","First","Black","Male",NA,"E1105",TRUE,FALSE,"Marchman","College","comprehension",19,TRUE,"All Data",1071,"All Data (n = 1071)"
146135,10,"English (American)","WG","First","Asian","Female",NA,"E1152",TRUE,FALSE,"Marchman","Some College","comprehension",16,TRUE,"All Data",1071,"All Data (n = 1071)"
146136,10,"English (American)","WG","First","Black","Male",NA,"E1162",TRUE,FALSE,"Marchman","College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146137,10,"English (American)","WG","First","Black","Female",NA,"E1163",TRUE,FALSE,"Marchman","Graduate","comprehension",12,TRUE,"All Data",1071,"All Data (n = 1071)"
146138,10,"English (American)","WG","First","White","Female",NA,"E1183",TRUE,FALSE,"Marchman","Some Secondary","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146139,10,"English (American)","WG","Second","Black","Male",NA,"E1197",TRUE,FALSE,"Marchman","Secondary","comprehension",119,TRUE,"All Data",1071,"All Data (n = 1071)"
146140,10,"English (American)","WG","First","Asian","Male",NA,"E1214",TRUE,FALSE,"Marchman","Secondary","comprehension",65,TRUE,"All Data",1071,"All Data (n = 1071)"
146141,10,"English (American)","WG","First","White","Male",NA,"E1256",TRUE,FALSE,"Marchman","Some Secondary","comprehension",28,TRUE,"All Data",1071,"All Data (n = 1071)"
146142,10,"English (American)","WG","First","Black","Male",NA,"E1274",TRUE,FALSE,"Marchman","Graduate","comprehension",45,TRUE,"All Data",1071,"All Data (n = 1071)"
146143,10,"English (American)","WG","First","White","Female",NA,"E1319",TRUE,FALSE,"Marchman","Some Secondary","comprehension",91,TRUE,"All Data",1071,"All Data (n = 1071)"
146144,10,"English (American)","WG","First","Asian","Male",NA,"E1375",TRUE,FALSE,"Marchman","College","comprehension",27,TRUE,"All Data",1071,"All Data (n = 1071)"
146145,10,"English (American)","WG","First","Black","Male",NA,"E1416",TRUE,FALSE,"Marchman","Secondary","comprehension",15,TRUE,"All Data",1071,"All Data (n = 1071)"
146146,10,"English (American)","WG","Third","White","Female",NA,"E1447",TRUE,FALSE,"Marchman","Some Secondary","comprehension",0,TRUE,"All Data",1071,"All Data (n = 1071)"
146147,10,"English (American)","WG","First","White","Female",NA,"E1482",TRUE,FALSE,"Marchman","Some Secondary","comprehension",124,TRUE,"All Data",1071,"All Data (n = 1071)"
146148,10,"English (American)","WG","Third","Black","Male",NA,"E1541",TRUE,FALSE,"Marchman","Some College","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146149,10,"English (American)","WG","Third","Black","Male",NA,"E1553",TRUE,FALSE,"Marchman","Graduate","comprehension",61,TRUE,"All Data",1071,"All Data (n = 1071)"
146150,10,"English (American)","WG",NA,"Black","Female",NA,"E1559",TRUE,FALSE,"Marchman","Secondary","comprehension",20,TRUE,"All Data",1071,"All Data (n = 1071)"
146151,10,"English (American)","WG","Second","Black","Female",NA,"E1604",TRUE,FALSE,"Marchman","College","comprehension",65,TRUE,"All Data",1071,"All Data (n = 1071)"
146152,10,"English (American)","WG",NA,"Black","Male",NA,"E1627",TRUE,FALSE,"Marchman","College","comprehension",68,TRUE,"All Data",1071,"All Data (n = 1071)"
146153,10,"English (American)","WG","First","Black","Male",NA,"E1636",TRUE,FALSE,"Marchman","Some College","comprehension",3,TRUE,"All Data",1071,"All Data (n = 1071)"
146154,10,"English (American)","WG","Third","Black","Female",NA,"E1658",TRUE,FALSE,"Marchman","College","comprehension",20,TRUE,"All Data",1071,"All Data (n = 1071)"
146155,10,"English (American)","WG","First","White","Female",NA,"E1752",TRUE,FALSE,"Marchman","Some Secondary","comprehension",27,TRUE,"All Data",1071,"All Data (n = 1071)"
146156,13,"English (American)","WG","Second","Other","Female",NA,"EB05F098",TRUE,FALSE,"Marchman","Secondary","comprehension",74,TRUE,"All Data",1071,"All Data (n = 1071)"
146157,12,"English (American)","WG","Third","Other","Male",NA,"ED06M117",TRUE,FALSE,"Marchman","Secondary","comprehension",55,TRUE,"All Data",1071,"All Data (n = 1071)"
146158,18,"English (American)","WG","First","White","Female",NA,"EF17F027",TRUE,FALSE,"Marchman","Graduate","comprehension",237,TRUE,"All Data",1071,"All Data (n = 1071)"
146159,18,"English (American)","WG","First","White","Female",NA,"EK17F046",TRUE,FALSE,"Marchman","Graduate","comprehension",285,TRUE,"All Data",1071,"All Data (n = 1071)"
146160,12,"English (American)","WG","First","Other","Female",NA,"ER03F097",TRUE,FALSE,"Marchman","College","comprehension",89,TRUE,"All Data",1071,"All Data (n = 1071)"
146161,10,"English (American)","WG","Third","White","Female",NA,"EV09F034",TRUE,FALSE,"Marchman","Secondary","comprehension",25,TRUE,"All Data",1071,"All Data (n = 1071)"
146162,15,"English (American)","WG","First","White","Female",NA,"EV15F123",TRUE,FALSE,"Marchman","Secondary","comprehension",12,TRUE,"All Data",1071,"All Data (n = 1071)"
146163,13,"English (American)","WG","Second","Other","Male",NA,"GA04M107",TRUE,FALSE,"Marchman","Some Graduate","comprehension",75,TRUE,"All Data",1071,"All Data (n = 1071)"
146164,13,"English (American)","WG","Second","Other","Female",NA,"GM03F018",TRUE,FALSE,"Marchman","College","comprehension",87,TRUE,"All Data",1071,"All Data (n = 1071)"
146165,13,"English (American)","WG","Second","Other","Male",NA,"GT02M107",TRUE,FALSE,"Marchman","Some Graduate","comprehension",263,TRUE,"All Data",1071,"All Data (n = 1071)"
146166,14,"English (American)","WG","First","Other","Female",NA,"GY03F038",TRUE,FALSE,"Marchman","College","comprehension",149,TRUE,"All Data",1071,"All Data (n = 1071)"
146168,14,"English (American)","WG","Second","Other","Male",NA,"HO03M038",TRUE,FALSE,"Marchman","Graduate","comprehension",145,TRUE,"All Data",1071,"All Data (n = 1071)"
146169,13,"English (American)","WG","First","Other","Male",NA,"HR05M067",TRUE,FALSE,"Marchman","Some College","comprehension",47,TRUE,"All Data",1071,"All Data (n = 1071)"
146170,14,"English (American)","WG","First","White","Female",NA,"I100000",TRUE,FALSE,"Marchman","Some College","comprehension",106,TRUE,"All Data",1071,"All Data (n = 1071)"
146171,12,"English (American)","WG","First","Other","Female",NA,"I100005",TRUE,FALSE,"Marchman","Some Secondary","comprehension",396,TRUE,"All Data",1071,"All Data (n = 1071)"
146172,14,"English (American)","WG","First","Asian","Female",NA,"I100006",TRUE,FALSE,"Marchman","College","comprehension",120,TRUE,"All Data",1071,"All Data (n = 1071)"
146173,15,"English (American)","WG","First","White","Female",NA,"I100007",TRUE,FALSE,"Marchman","Secondary","comprehension",231,TRUE,"All Data",1071,"All Data (n = 1071)"
146174,12,"English (American)","WG","Second","White","Female",NA,"I100012",TRUE,FALSE,"Marchman","College","comprehension",140,TRUE,"All Data",1071,"All Data (n = 1071)"
146175,16,"English (American)","WG","Second","Asian","Male",NA,"I100017",TRUE,FALSE,"Marchman","Secondary","comprehension",88,TRUE,"All Data",1071,"All Data (n = 1071)"
146176,8,"English (American)","WG","Third","White","Female",NA,"I100018",TRUE,FALSE,"Marchman","Some College","comprehension",12,TRUE,"All Data",1071,"All Data (n = 1071)"
146177,9,"English (American)","WG","Second","White","Female",NA,"I100019",TRUE,FALSE,"Marchman","Graduate","comprehension",45,TRUE,"All Data",1071,"All Data (n = 1071)"
146178,11,"English (American)","WG","First","White","Male",NA,"I100020",TRUE,FALSE,"Marchman","Some College","comprehension",14,TRUE,"All Data",1071,"All Data (n = 1071)"
146179,16,"English (American)","WG","First","White","Female",NA,"I100024",TRUE,FALSE,"Marchman","Some College","comprehension",351,TRUE,"All Data",1071,"All Data (n = 1071)"
146180,12,"English (American)","WG","First","White","Male",NA,"I100025",TRUE,FALSE,"Marchman","Secondary","comprehension",135,TRUE,"All Data",1071,"All Data (n = 1071)"
146181,11,"English (American)","WG",NA,"White","Female",NA,"I100027",TRUE,FALSE,"Marchman","Some College","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146182,12,"English (American)","WG","First","White","Male",NA,"I100028",TRUE,FALSE,"Marchman","Secondary","comprehension",59,TRUE,"All Data",1071,"All Data (n = 1071)"
146183,16,"English (American)","WG","First","Hispanic","Female",NA,"I100029",TRUE,FALSE,"Marchman","Secondary","comprehension",122,TRUE,"All Data",1071,"All Data (n = 1071)"
146184,11,"English (American)","WG","Third","White","Female",NA,"I100035",TRUE,FALSE,"Marchman","Secondary","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146185,11,"English (American)","WG","First","White","Female",NA,"I100036",TRUE,FALSE,"Marchman","Some College","comprehension",11,TRUE,"All Data",1071,"All Data (n = 1071)"
146186,12,"English (American)","WG","Third","White","Male",NA,"I100037",TRUE,FALSE,"Marchman","Some Graduate","comprehension",62,TRUE,"All Data",1071,"All Data (n = 1071)"
146187,12,"English (American)","WG","Second","White","Female",NA,"I100041",TRUE,FALSE,"Marchman","Secondary","comprehension",148,TRUE,"All Data",1071,"All Data (n = 1071)"
146188,9,"English (American)","WG","First","White","Female",NA,"I100042",TRUE,FALSE,"Marchman","College","comprehension",21,TRUE,"All Data",1071,"All Data (n = 1071)"
146189,10,"English (American)","WG","First","White","Male",NA,"I100044",TRUE,FALSE,"Marchman","College","comprehension",31,TRUE,"All Data",1071,"All Data (n = 1071)"
146190,10,"English (American)","WG","Second","White","Female",NA,"I100046",TRUE,FALSE,"Marchman","Some College","comprehension",33,TRUE,"All Data",1071,"All Data (n = 1071)"
146191,16,"English (American)","WG","Third","Black","Female",NA,"I100049",TRUE,FALSE,"Marchman","College","comprehension",393,TRUE,"All Data",1071,"All Data (n = 1071)"
146192,15,"English (American)","WG","First","Hispanic","Male",NA,"I100054",TRUE,FALSE,"Marchman","Some College","comprehension",191,TRUE,"All Data",1071,"All Data (n = 1071)"
146193,15,"English (American)","WG","First","White","Male",NA,"I100057",TRUE,FALSE,"Marchman","Some Graduate","comprehension",153,TRUE,"All Data",1071,"All Data (n = 1071)"
146194,14,"English (American)","WG","First","Asian","Male",NA,"I100062",TRUE,FALSE,"Marchman","Graduate","comprehension",181,TRUE,"All Data",1071,"All Data (n = 1071)"
146195,12,"English (American)","WG","First","White","Female",NA,"I100079",TRUE,FALSE,"Marchman","Some College","comprehension",128,TRUE,"All Data",1071,"All Data (n = 1071)"
146196,14,"English (American)","WG","First","White","Female",NA,"I100086",TRUE,FALSE,"Marchman","Secondary","comprehension",240,TRUE,"All Data",1071,"All Data (n = 1071)"
